freq,size_emp,nace_r2,indic_is,unit,geo,TIME_PERIOD,values
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,EA,2025,6.84
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,EE,2023,1.27
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,EE,2024,4.42
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,EE,2025,5.09
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,EL,2023,1.38
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,EL,2024,2.51
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,EL,2025,2.72
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,ES,2023,5
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,ES,2024,4.77
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,ES,2025,7.71
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,EU27_2020,2023,2.58
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,EU27_2020,2024,4.07
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,EU27_2020,2025,6.35
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,FI,2023,7.33
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,FI,2024,9.85
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,FI,2025,13.57
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,FR,2023,2.82
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,FR,2024,NA
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,FR,2025,7.31
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,HR,2023,0.78
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,HR,2024,4.49
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,HR,2025,1.99
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,HU,2023,1.24
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,HU,2024,1.36
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,HU,2025,2.2
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,IE,2023,4.96
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,IE,2024,6.04
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,IE,2025,8.03
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,IT,2023,1.44
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,IT,2024,4.26
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,IT,2025,6.32
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,LT,2023,1.6
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,LT,2024,4.21
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,LT,2025,5.01
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,LU,2023,2.16
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,LU,2024,5.2
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,LU,2025,8.01
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,LV,2023,0.86
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,LV,2024,1.92
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,LV,2025,6.27
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,ME,2023,NA
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,ME,2024,NA
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,ME,2025,NA
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,MT,2023,1.66
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,MT,2024,3.99
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,MT,2025,3.84
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,NL,2023,5.14
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,NL,2024,8.1
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,NL,2025,12.73
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,NO,2023,4.11
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,NO,2024,5.21
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,NO,2025,6.25
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,PL,2023,1.15
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,PL,2024,2.66
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,PL,2025,3.32
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,PT,2023,2.59
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,PT,2024,4.44
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,PT,2025,5.56
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,RO,2023,0.74
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,RO,2024,1.04
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,RO,2025,1.94
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,RS,2023,0.12
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,RS,2024,0.84
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,RS,2025,3.86
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,SE,2023,2.6
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,SE,2024,4.98
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,SE,2025,12.19
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,SI,2023,3.77
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,SI,2024,5.21
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,SI,2025,4.41
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,SK,2023,1.63
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,SK,2024,2.43
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,SK,2025,3.93
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,TR,2023,2.61
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,TR,2024,2.82
A,50-249,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,TR,2025,3.91
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,AL,2021,6.2
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,AL,2025,12.66
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,AT,2021,14.57
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,AT,2023,16.91
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,AT,2024,29.1
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,AT,2025,44.56
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,BA,2021,1.93
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,BA,2023,3.96
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,BA,2024,4.78
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,BA,2025,10.63
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,BE,2021,16.89
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,BE,2023,22.99
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,BE,2024,35.71
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,BE,2025,54.49
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,BG,2021,5.19
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,BG,2023,5.53
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,BG,2024,9.99
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,BG,2025,13.3
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,CY,2021,5.32
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,CY,2023,9.43
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,CY,2024,14.27
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,CY,2025,15.31
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,CZ,2021,7.63
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,CZ,2023,9.79
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,CZ,2024,16.91
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,CZ,2025,28.79
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,DE,2021,14.8
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,DE,2023,16.21
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,DE,2024,28.22
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,DE,2025,35.56
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,DK,2021,37.25
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,DK,2023,22.56
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,DK,2024,40.92
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,DK,2025,58.27
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,EA,2021,13.86
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,EA,2023,14.51
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,EA,2024,22.59
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,EA,2025,32.48
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,EE,2021,5.32
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,EE,2023,8.06
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,EE,2024,19.34
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,EE,2025,33.1
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,EL,2021,7.53
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,EL,2023,5.68
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,EL,2024,15.91
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,EL,2025,15.18
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,ES,2021,13.36
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,ES,2023,19.57
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,ES,2024,20.54
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,ES,2025,30.1
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,EU27_2020,2021,12.55
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,EU27_2020,2023,13.07
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,EU27_2020,2024,20.97
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,EU27_2020,2025,30.36
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,FI,2021,26.66
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,FI,2023,26.4
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,FI,2024,37.67
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,FI,2025,51.35
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,FR,2021,13.07
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,FR,2023,10.16
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,FR,2024,14.52
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,FR,2025,30.81
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,HR,2021,9.85
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,HR,2023,11.17
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,HR,2024,16.49
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,HR,2025,25.5
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,HU,2021,3.73
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,HU,2023,5.54
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,HU,2024,10.07
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,HU,2025,15.34
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,IE,2021,13.19
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,IE,2023,17.79
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,IE,2024,24.85
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,IE,2025,28.02
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,IT,2021,10.02
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,IT,2023,7.3
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,IT,2024,14.71
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,IT,2025,27.62
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,LT,2021,7.71
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,LT,2023,8.78
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,LT,2024,15.11
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,LT,2025,30.36
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,LU,2021,14.88
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,LU,2023,19.65
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,LU,2024,31.86
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,LU,2025,43.68
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,LV,2021,6.75
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,LV,2023,8.27
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,LV,2024,13.65
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,LV,2025,19.78
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,ME,2021,1.03
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,ME,2023,10.12
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,ME,2024,11.26
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,ME,2025,8.85
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,MK,2021,NA
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,MT,2021,17.82
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,MT,2023,21.01
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,MT,2024,25.58
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,MT,2025,30.66
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,NL,2021,21.44
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,NL,2023,19.75
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,NL,2024,31.19
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,NL,2025,46.62
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,NO,2021,18.83
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,NO,2023,17.87
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,NO,2024,29.99
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,NO,2025,45.34
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,PL,2021,4.96
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,PL,2023,6.49
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,PL,2024,10.41
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,PL,2025,14.77
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,PT,2021,13.4
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,PT,2023,16.43
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,PT,2024,15.35
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,PT,2025,18.21
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,RO,2021,1.9
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,RO,2023,2.38
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,RO,2024,3.88
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,RO,2025,7.79
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,RS,2021,2.96
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,RS,2023,1.78
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,RS,2024,9.55
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,RS,2025,11.07
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,SE,2021,18.09
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,SE,2023,13.51
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,SE,2024,34.53
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,SE,2025,49.6
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,SI,2021,19.84
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,SI,2023,16.85
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,SI,2024,22.66
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,SI,2025,30.62
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,SK,2021,7.01
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,SK,2023,8.57
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,SK,2024,15.73
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,SK,2025,23.05
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,TR,2021,3.58
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,TR,2023,6.47
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,TR,2024,6.74
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT,TR,2025,9.39
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,AL,2021,6.2
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,AL,2025,12.75
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,AT,2021,14.58
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,AT,2023,16.91
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,AT,2024,29.11
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,AT,2025,44.56
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,BA,2021,1.93
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,BA,2023,3.96
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,BA,2024,4.78
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,BA,2025,10.63
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,BE,2021,16.89
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,BE,2023,22.99
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,BE,2024,35.71
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,BE,2025,54.49
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,BG,2021,5.22
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,BG,2023,5.57
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,BG,2024,10.06
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,BG,2025,13.39
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,CY,2021,5.33
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,CY,2023,9.43
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,CY,2024,14.29
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,CY,2025,15.34
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,CZ,2021,7.71
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,CZ,2023,9.87
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,CZ,2024,17.18
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,CZ,2025,29.13
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,DE,2021,14.85
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,DE,2023,16.21
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,DE,2024,28.33
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,DE,2025,35.58
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,DK,2021,37.25
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,DK,2023,22.56
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,DK,2024,40.92
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,DK,2025,58.27
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,EA,2021,13.91
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,EA,2023,14.55
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,EA,2024,22.67
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,EA,2025,32.55
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,EE,2021,5.36
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,EE,2023,8.13
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,EE,2024,19.44
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,EE,2025,33.14
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,EL,2021,7.62
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,EL,2023,5.69
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,EL,2024,15.93
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,EL,2025,15.21
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,ES,2021,13.44
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,ES,2023,19.61
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,ES,2024,20.63
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,ES,2025,30.23
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,EU27_2020,2021,12.63
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,EU27_2020,2023,13.11
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,EU27_2020,2024,21.05
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,EU27_2020,2025,30.45
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,FI,2021,26.66
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,FI,2023,26.4
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,FI,2024,37.67
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,FI,2025,51.35
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,FR,2021,13.09
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,FR,2023,10.19
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,FR,2024,14.57
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,FR,2025,30.81
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,HR,2021,9.89
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,HR,2023,11.17
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,HR,2024,16.49
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,HR,2025,25.5
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,HU,2021,3.88
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,HU,2023,5.64
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,HU,2024,10.19
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,HU,2025,15.86
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,IE,2021,13.19
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,IE,2023,17.8
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,IE,2024,25.09
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,IE,2025,28.64
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,IT,2021,10.05
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,IT,2023,7.31
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,IT,2024,14.74
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,IT,2025,27.71
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,LT,2021,7.71
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,LT,2023,8.78
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,LT,2024,15.11
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,LT,2025,30.36
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,LU,2021,14.95
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,LU,2023,19.71
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,LU,2024,31.9
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,LU,2025,43.75
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,LV,2021,6.75
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,LV,2023,8.27
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,LV,2024,13.65
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,LV,2025,19.78
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,ME,2021,1.03
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,ME,2023,10.12
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,ME,2024,11.26
A,50-249,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,ME,2025,8.85
